FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
240729;0000;100;;;
240730;0000;68;;;
240731;0000;24;;;
240801;0000;7;;;
240802;0000;14;;;
240803;0000;38;;;
240804;0000;16;;;
240805;0000;17;;;
240806;0000;41;;;
240807;0000;93;;;
240808;0000;90;;;
240809;0000;64;;;
240810;0000;33;;;
240811;0000;45;;;
240812;0000;68;;;
240813;0000;70;;;
240814;0000;49;;;
240815;0000;25;;;
240816;0000;40;;;
240817;0000;81;;;
240818;0000;92;;;
240819;0000;56;;;
240820;0000;38;;;
240821;0000;17;;;
240822;0000;22;;;
240823;0000;36;;;
240824;0000;58;;;
240825;0000;46;;;
240826;0000;19;;;
240827;0000;41;;;
240828;0000;49;;;
240829;0000;53;;;
240830;0000;58;;;
240831;0000;55;;;
240901;0000;22;;;
240902;0000;14;;;
240903;0000;18;;;
240904;0000;53;;;
240905;0000;39;;;
240906;0000;17;;;
240907;0000;27;;;
240908;0000;40;;;
240909;0000;25;;;
240910;0000;17;;;
240911;0000;26;;;
240912;0000;32;;;
240913;0000;24;;;
240914;0000;28;;;
240915;0000;31;;;
240916;0000;32;;;
240917;0000;17;;;
240918;0000;19;;;
240919;0000;3;;;
240920;0000;5;;;
240921;0000;10;;;
240922;0000;7;;;
240923;0000;20;;;
240924;0000;19;;;
240925;0000;18;;;
240926;0000;30;;;
240927;0000;18;;;
240928;0000;14;;;
240929;0000;4;;;
240930;0000;4;;;
241001;0000;4;;;
241002;0000;6;;;
241003;0000;;;32;
241004;0000;19;;;
241005;0000;16;;;
241006;0000;14;;;
241007;0000;7;;;
241008;0000;15;;;
241009;0000;10;;;
241010;0000;6;;;
241011;0000;12;;;
241012;0000;18;;;
241013;0000;9;;;
241014;0000;6;;;
241015;0000;12;;;
241016;0000;10;;;
241017;0000;6;;;
241018;0000;6;;;
241019;0000;6;;;
241020;0000;10;;;
241021;0000;12;;;
241022;0000;9;;;
241023;0000;9;;;
241024;0000;7;;;
241025;0000;9;;;
241026;0000;9;;;
241027;0000;5;;;
241028;0000;7;;;
241029;0000;9;;;
241030;0000;9;;;
241031;0000;8;;;
241101;0000;8;;;
241102;0000;10;;;
241103;0000;11;;;
241104;0000;8;;;
241105;0000;10;;;
241106;0000;7;;;
241107;0000;8;;;
241108;0000;12;;;
241109;0000;9;;;
241110;0000;8;;;
241111;0000;5;;;
241112;0000;6;;;
241113;0000;3;;;
241114;0000;;;8;
241115;0000;9;;;
241116;0000;10;;;
241117;0000;5;;;
241118;0000;7;;;
241119;0000;7;;;
241120;0000;6;;;
241121;0000;5;;;
241122;0000;8;;;
241123;0000;7;;;
241124;0000;5;;;
241125;0000;7;;;
241126;0000;7;;;
241127;0000;8;;;
241128;0000;6;;;
241129;0000;6;;;
241130;0000;4;;;
241201;0000;5;;;
241202;0000;7;;;
241203;0000;3;;;
241204;0000;3;;;
241205;0000;3;;;
241206;0000;3;;;
241207;0000;3;;;
241208;0000;4;;;
241209;0000;3;;;
241210;0000;5;;;
241211;0000;4;;;
241212;0000;4;;;
241213;0000;3;;;
241214;0000;5;;;
241215;0000;5;;;
241216;0000;6;;;
241217;0000;3;;;
241218;0000;4;;;
241219;0000;5;;;
241220;0000;4;;;
241221;0000;4;;;
241222;0000;4;;;
241223;0000;3;;;
241224;0000;6;;;
241225;0000;8;;;
241226;0000;4;;;
241227;0000;6;;;
241228;0000;9;;;
241229;0000;6;;;
241230;0000;5;;;
241231;0000;6;;;
250101;0000;4;;;
250102;0000;5;;;
250103;0000;4;;;
250104;0000;3;;;
250105;0000;5;;;
250106;0000;5;;;
250107;0000;4;;;
250108;0000;3;;;
250109;0000;4;;;
250110;0000;5;;;
250111;0000;4;;;
250112;0000;5;;;
250113;0000;6;;;
250114;0000;6;;;
250115;0000;3;;;
250116;0000;3;;;
250117;0000;4;;;
250118;0000;4;;;
250119;0000;4;;;
250120;0000;4;;;
250121;0000;2;;;
250122;0000;4;;;
250123;0000;3;;;
250124;0000;5;;;
250125;0000;5;;;
250126;0000;4;;;
250127;0000;6;;;
250128;0000;5;;;
250129;0000;4;;;
250130;0000;4;;;
250131;0000;7;;;
250201;0000;4;;;
250202;0000;6;;;
250203;0000;5;;;
250204;0000;7;;;
250205;0000;6;;;
250206;0000;3;;;
250207;0000;6;;;
250208;0000;3;;;
250209;0000;5;;;
250210;0000;5;;;
250211;0000;5;;;
250212;0000;5;;;
250213;0000;5;;;
250214;0000;6;;;
250215;0000;7;;;
250216;0000;5;;;
250217;0000;5;;;
250218;0000;6;;;
250219;0000;7;;;
250220;0000;6;;;
250221;0000;6;;;
250222;0000;6;;;
250223;0000;6;;;
250224;0000;4;;;
250225;0000;;;;
250226;0000;;;;
250227;0000;7;;;
250228;0000;5;;;
250301;0000;4;;;
250302;0000;3;;;
250303;0000;5;;;
250304;0000;4;;;
250305;0000;5;;;
250306;0000;7;;;
250307;0000;7;;;
250308;0000;9;;;
250309;0000;4;;;
250310;0000;4;;;
250311;0000;6;;;
250312;0000;7;;;
250313;0000;7;;;
250314;0000;8;;;
250315;0000;9;;;
250316;0000;7;;;
250317;0000;7;;;
250318;0000;;;5;
250319;0000;;;4;
250320;0000;;;3;
250321;0000;;;4;
250322;0000;9;;;
250323;0000;4;;;
250324;0000;10;;;
250325;0000;24;;;
250326;0000;21;;;
250327;0000;11;;;
250328;0000;8;;;
250329;0000;9;;;
250330;0000;5;;;
250331;0000;9;;;
250401;0000;6;;;
250402;0000;12;;;
250403;0000;20;;;
250404;0000;17;;;
250405;0000;21;;;
250406;0000;18;;;
250407;0000;29;;;
250408;0000;25;;;
250409;0000;33;;;
250410;0000;7;;;
250411;0000;10;;;
250412;0000;15;;;
250413;0000;32;;;
250414;0000;17;;;
250415;0000;26;;;
250416;0000;16;;;
250417;0000;40;;;
250418;0000;35;;;
250419;0000;31;;;
250420;0000;36;;;
250421;0000;26;;;
250422;0000;16;;;
250423;0000;10;;;
250424;0000;10;;;
250425;0000;17;;;
250426;0000;28;;;
250427;0000;35;;;
250428;0000;13;;;
250429;0000;23;;;
250430;0000;30;;;
250501;0000;20;;;
250502;0000;27;;;
250503;0000;26;;;
250504;0000;40;;;
250505;0000;49;;;
250506;0000;30;;;
250507;0000;30;;;
250508;0000;17;;;
250509;0000;12;;;
250510;0000;19;;;
250511;0000;34;;;
250512;0000;53;;;
250513;0000;31;;;
250514;0000;37;;;
250515;0000;31;;;
250516;0000;19;;;
250517;0000;11;;;
250518;0000;40;;;
250519;0000;49;;;
250520;0000;96;;;
250521;0000;81;;;
250522;0000;99;;;
250523;0000;77;;;
250524;0000;39;;;
250525;0000;;;;
250526;0000;;;;
250527;0000;103;;;
250528;0000;70;;;
250529;0000;66;;;
250530;0000;58;;;
250531;0000;105;;;
250601;0000;;116;;
250602;0000;;85;;
250603;0000;;47;;
250604;0000;;57;;
250605;0000;;22;;
250606;0000;;64;;
250607;0000;;83;;
250608;0000;;121;;
250609;0000;;111;;
250610;0000;;138;;
250611;0000;;51;;
250612;0000;;23;;
250613;0000;;20;;
250614;0000;;;;
250615;0000;;;;
250616;0000;;;;
250617;0000;;65;;
250618;0000;;66;;
250619;0000;;55;;
250620;0000;;32;;
250621;0000;;18;;
250622;0000;;;;
250623;0000;;;;
250624;0000;;39;;
250625;0000;;31;;
250626;0000;;25;;
250627;0000;;40;;
250628;0000;;50;;
250629;0000;;111;;
250630;0000;;138;;
250701;0000;;147;;
